Id,Nombre,Precio,Precio Pack,Formato,Categoria,Supermercado,Url,Url_imagen
38117,Rotti de cerdo duroc para asar peso aproximado pieza 500g,6.99,,,Frescos > Carnicería > Cerdo y cochinillo,Ahorramas,https://www.ahorramas.com/rotti-de-cerdo-duroc-para-asar-peso-aproximado-pieza-500g-38117.html,https://www.ahorramas.com/dw/image/v2/BFNH_PRD/on/demandware.static/-/Sites-ahorramas-master/default/dw168db965/Assets/038117_C1C1/large/4/9/5/d/495d022fa515f43ed0402919814003c7cd434009_038117_C1C1.jpg?sw=400&sh=900&sm=fit&sw=260&sh=260&sm=fit
31141,Presa de cerdo ibérico,29.99,,kg,Cerdo,Ahorramas,https://www.ahorramas.com/presa-de-cerdo-iberico-31141.html,https://prod-mercadona.imgix.net/images/1de21efa96eccfd49e7201c9fcd4497c.jpg?fit=crop&h=300&w=300
26263,Escalopín de lomo extratierno ElPozo 600g aproximadamente,4.99,,,Frescos > Carnicería > Cerdo y cochinillo,Ahorramas,https://www.ahorramas.com/escalopin-de-lomo-extratierno-elpozo-600g-aproximadamente-26263.html,https://www.ahorramas.com/dw/image/v2/BFNH_PRD/on/demandware.static/-/Sites-ahorramas-master/default/dwc81b1921/Assets/026263_C1C1/large/6/4/0/2/6402537dc9a6fdea3b57190c4674bd15c5212ed5_026263_C1C1.jpg?sw=400&sh=900&sm=fit&sw=260&sh=260&sm=fit
11190,Chuleta de sajonia Emcesa 400g aproximadamente,3.55,,,Frescos > Carnicería > Cerdo y cochinillo,Ahorramas,https://www.ahorramas.com/chuleta-de-sajonia-emcesa-400g-aproximadamente-11190.html,https://www.ahorramas.com/dw/image/v2/BFNH_PRD/on/demandware.static/-/Sites-ahorramas-master/default/dweae32b78/Assets/011190_C1C1/large/b/9/d/5/b9d5f65c6d1f6ec31cdd0a3b48ee4374039640b6_011190_C1C1.jpg?sw=400&sh=900&sm=fit&sw=260&sh=260&sm=fit
77833,Costilla de cerdo adobada Alipende 400g aproximadamente,4.03,,,Frescos > Carnicería > Cerdo y cochinillo,Ahorramas,https://www.ahorramas.com/costilla-de-cerdo-adobada-alipende-400g-aproximadamente-77833.html,https://www.ahorramas.com/dw/image/v2/BFNH_PRD/on/demandware.static/-/Sites-ahorramas-master/default/dwcf210256/Assets/077833_C1C1/large/7/6/d/8/76d81030ad0bbef18383d2294df476abb5e91230_077833_C1C1.jpg?sw=400&sh=900&sm=fit&sw=260&sh=260&sm=fit
84779,Cinta de lomo adobada de cerdo duroc Alipende 600g aproximadamente,5.39,,,Frescos > Carnicería > Cerdo y cochinillo,Ahorramas,https://www.ahorramas.com/cinta-de-lomo-adobada-de-cerdo-duroc-alipende-600g-aproximadamente-84779.html,https://www.ahorramas.com/dw/image/v2/BFNH_PRD/on/demandware.static/-/Sites-ahorramas-master/default/dw9c55290c/Assets/084779_C1C1/large/5/4/4/4/5444e724f8319fdc4b8f5e7e8f96a143dc06adf4_084779_C1C1.jpg?sw=400&sh=900&sm=fit&sw=260&sh=260&sm=fit
31139,Lomo ibérico adobado fileteado Finura de Ibérico 350g aproximadamente,10.15,,,Frescos > Carnicería > Cerdo y cochinillo,Ahorramas,https://www.ahorramas.com/lomo-iberico-adobado-fileteado-finura-de-iberico-350g-aproximadamente-31139.html,https://www.ahorramas.com/dw/image/v2/BFNH_PRD/on/demandware.static/-/Sites-ahorramas-master/default/dw24c8a4c1/Assets/031139_C1C1/large/c/a/9/c/ca9c344301f2b0b53fe2c2d9463c0f6eb5fd4d0b_031139_C1C1.jpg?sw=400&sh=900&sm=fit&sw=260&sh=260&sm=fit
58502,Longaniza blanca fresca Emcesa 700g aproximadamente,4.54,,,Frescos > Carnicería > Cerdo y cochinillo,Ahorramas,https://www.ahorramas.com/longaniza-blanca-fresca-emcesa-700g-aproximadamente-58502.html,https://www.ahorramas.com/dw/image/v2/BFNH_PRD/on/demandware.static/-/Sites-ahorramas-master/default/dw130d293a/Assets/058502_C1C1/large/7/e/b/6/7eb63ffb0b756dbfad5da0865d433914381c2074_058502_C1C1.jpg?sw=400&sh=900&sm=fit&sw=260&sh=260&sm=fit
84778,Cinta de lomo de cerdo duroc al ajillo Alipende 600g aproximadamente,5.39,,,Frescos > Carnicería > Cerdo y cochinillo,Ahorramas,https://www.ahorramas.com/cinta-de-lomo-de-cerdo-duroc-al-ajillo-alipende-600g-aproximadamente-84778.html,https://www.ahorramas.com/dw/image/v2/BFNH_PRD/on/demandware.static/-/Sites-ahorramas-master/default/dwf6c47b98/Assets/084778_C1C1/large/6/5/9/2/6592c809d6f50cb57424d84b04bef42cfee5c6c0_084778_C1C1.jpg?sw=400&sh=900&sm=fit&sw=260&sh=260&sm=fit
29211,Solomillo de cerdo all natural ElPozo 500g aproximadamente,4.40,,,Frescos > Carnicería > Cerdo y cochinillo,Ahorramas,https://www.ahorramas.com/solomillo-de-cerdo-all-natural-elpozo-500g-aproximadamente-29211.html,https://www.ahorramas.com/dw/image/v2/BFNH_PRD/on/demandware.static/-/Sites-ahorramas-master/default/dwe600a80a/Assets/029211_C1C1/large/3/6/9/1/3691f115b4c8d73af2e068eb73976bab6126aca7_029211_C1C1.JPG?sw=400&sh=900&sm=fit&sw=260&sh=260&sm=fit
26424,Costilla troceada de cerdo duroc All natural ElPozo 500g aproximadamente,4.75,,,Frescos > Carnicería > Cerdo y cochinillo,Ahorramas,https://www.ahorramas.com/costilla-troceada-de-cerdo-duroc-all-natural-elpozo-500g-aproximadamente-26424.html,https://www.ahorramas.com/dw/image/v2/BFNH_PRD/on/demandware.static/-/Sites-ahorramas-master/default/dwa1ef6ba3/Assets/026424_C1C1/large/2/9/f/6/29f670839d7044a4d203ad3b9b4a42d334d505e9_026424_C1C1.jpg?sw=400&sh=900&sm=fit&sw=260&sh=260&sm=fit
26493,FIlete de aguja de cerdo duroc All natural ElPozo 500g aproximadamente,3.50,,,Frescos > Carnicería > Cerdo y cochinillo,Ahorramas,https://www.ahorramas.com/filete-de-aguja-de-cerdo-duroc-all-natural-elpozo-500g-aproximadamente-26493.html,https://www.ahorramas.com/dw/image/v2/BFNH_PRD/on/demandware.static/-/Sites-ahorramas-master/default/dw0b0401b1/Assets/026493_C1C1/large/2/b/9/4/2b9409d20bce8a3737b1db218a8d998e7a8022d1_026493_C1C1.jpg?sw=400&sh=900&sm=fit&sw=260&sh=260&sm=fit
26391,Costilla cerdo adobada especial guisos 1kg aproximadamente,6.99,,,Frescos > Carnicería > Cerdo y cochinillo,Ahorramas,https://www.ahorramas.com/costilla-cerdo-adobada-especial-guisos-1kg-aproximadamente-26391.html,https://www.ahorramas.com/dw/image/v2/BFNH_PRD/on/demandware.static/-/Sites-ahorramas-master/default/dwb4aaba5d/Assets/026391_C1C1/large/0/1/e/f/01ef56d35991226f05f9e395fc979eb770f2e5ae_026391_C1C1.JPG?sw=400&sh=900&sm=fit&sw=260&sh=260&sm=fit
26491,Chuleta de aguja de cerdo duroc All natural ElPozo 600g aproximadamente,3.77,,,Frescos > Carnicería > Cerdo y cochinillo,Ahorramas,https://www.ahorramas.com/chuleta-de-aguja-de-cerdo-duroc-all-natural-elpozo-600g-aproximadamente-26491.html,https://www.ahorramas.com/dw/image/v2/BFNH_PRD/on/demandware.static/-/Sites-ahorramas-master/default/dwc839b17f/Assets/026491_C1C1/large/5/b/d/4/5bd4fd3cdb648d796d11896c5e2f5048a7d2652c_026491_C1C1.jpg?sw=400&sh=900&sm=fit&sw=260&sh=260&sm=fit
12208,Pincho de jamón de cerdo adobado Alipende 4 uds 300g aproximadamente,3.60,,,Frescos > Carnicería > Cerdo y cochinillo,Ahorramas,https://www.ahorramas.com/pincho-de-jamon-de-cerdo-adobado-alipende-4-uds-300g-aproximadamente-12208.html,https://www.ahorramas.com/dw/image/v2/BFNH_PRD/on/demandware.static/-/Sites-ahorramas-master/default/dw6ad95af6/Assets/012208_C1C1/large/8/8/d/6/88d627bf0d98adea1e5fc03b8d1d779cc1056560_012208_C1C1.JPG?sw=400&sh=900&sm=fit&sw=260&sh=260&sm=fit
