Id,Nombre,Precio,Precio Pack,Formato,Categoria,Supermercado,Url,Url_imagen
180244,LAY'S 3D Conos Bugles 85 g.,1.19,,,Alimentación,Alcampo,https://www.compraonline.alcampo.es/products/lays-3d-conos-bugles-85-g/8882a96d-9aab-4ba3-aa40-0eab40d3feef,https://www.compraonline.alcampo.es/images-v3/37ea0506-72ec-4543-93c8-a77bb916ec12/20471025-9bc0-40e0-bcc1-01d4e7ed7dec/300x300.jpg
14136,GALLO Nº 6 Pasta pluma 900 g.,1.99,,,Alimentación,Alcampo,https://www.compraonline.alcampo.es/products/gallo-n-6-pasta-pluma-900-g/da1b0d9b-115f-4072-be87-db1a82f57e54,https://www.compraonline.alcampo.es/images-v3/37ea0506-72ec-4543-93c8-a77bb916ec12/01186251-cad0-4a21-9114-2d84b0b36b32/300x300.jpg
542249,THE RUSTIK BAKERY Pan de hogaza integral 450 g.,2.55,,,Alimentación,Alcampo,https://www.compraonline.alcampo.es/products/the-rustik-bakery-pan-de-hogaza-integral-450-g/d323a162-fc38-41f1-bb81-73ed3b21c75d,https://www.compraonline.alcampo.es/images-v3/37ea0506-72ec-4543-93c8-a77bb916ec12/83aa3eb7-2b23-4860-bb1c-40bcb0592549/300x300.jpg
23149,PRODUCTO ALCAMPO Bonito del norte en aceite de oliva lata 73 g.,1.59,,,Alimentación,Alcampo,https://www.compraonline.alcampo.es/products/producto-alcampo-bonito-del-norte-en-aceite-de-oliva-lata-73-g/f59f6afb-d2bd-462b-8639-e4630983332d,https://www.compraonline.alcampo.es/images-v3/37ea0506-72ec-4543-93c8-a77bb916ec12/fae1feef-cfcf-42a9-9134-599331dfb5dd/300x300.jpg
208109,SÁLVORA Berberechos al natural + 75 piezas 58 g.,2.49,,,Alimentación,Alcampo,https://www.compraonline.alcampo.es/products/salvora-berberechos-al-natural-75-piezas-58-g/bda331be-def2-45ab-b074-55523c907c77,https://www.compraonline.alcampo.es/images-v3/37ea0506-72ec-4543-93c8-a77bb916ec12/7e1e158a-9741-412e-882f-f1b4a495aff2/300x300.jpg
626659,THE RUSTIK BAKERY Pan de hogaza (masa madre) con cereales 450 g.,2.55,,,Alimentación,Alcampo,https://www.compraonline.alcampo.es/products/the-rustik-bakery-pan-de-hogaza-masa-madre-con-cereales-450-g/ba525ed8-d922-43cf-93dd-1e90fda063f9,https://www.compraonline.alcampo.es/images-v3/37ea0506-72ec-4543-93c8-a77bb916ec12/8323615f-c700-4c32-b6f9-dd82f49122a7/300x300.jpg
25527,SOS Arroz especial caldosos y melosos 500 g.,1,,,Alimentación,Alcampo,https://www.compraonline.alcampo.es/products/sos-arroz-especial-caldosos-y-melosos-500-g/c0090cf8-c06d-44df-9bf4-d15d906d5ef5,https://www.compraonline.alcampo.es/images-v3/37ea0506-72ec-4543-93c8-a77bb916ec12/99ca8042-202d-4fc8-9dcc-5fcaf681df0c/300x300.jpg
59814,PRODUCTO ALCAMPO Pepinillos medianos en vinagre extra PRODUCTO ALCAMPO frasco de 180 g.,1,,,Alimentación,Alcampo,https://www.compraonline.alcampo.es/products/producto-alcampo-pepinillos-medianos-en-vinagre-extra-producto-alcampo-frasco-de-180-g/cd0c089f-3a94-4e29-ab69-55c434b113a6,https://www.compraonline.alcampo.es/images-v3/37ea0506-72ec-4543-93c8-a77bb916ec12/e7fd12a2-a3da-46c0-9a36-04d498c59db8/300x300.jpg
206334,ALCAMPO GOURMET Mini tostas con pasas y miel 120 g.,1,,,Alimentación,Alcampo,https://www.compraonline.alcampo.es/products/alcampo-gourmet-mini-tostas-con-pasas-y-miel-120-g/2f4ac802-d941-40b1-be25-499de0da5e69,https://www.compraonline.alcampo.es/images-v3/37ea0506-72ec-4543-93c8-a77bb916ec12/ead53554-4756-406d-ae5e-8f3649bf7b69/300x300.jpg
673073,HEINZ Ketchup 700 g.,2.99,,,Alimentación,Alcampo,https://www.compraonline.alcampo.es/products/heinz-ketchup-700-g/c020411e-3e5b-416b-8a30-28b1ead02bf0,https://www.compraonline.alcampo.es/images-v3/37ea0506-72ec-4543-93c8-a77bb916ec12/600b64c9-e591-4068-83e1-e4080508edb4/300x300.jpg
13263,CASA TARRADELLAS Paté de hígado de cerdo a las finas hierbas frasco de 125 g.,1,,,Alimentación,Alcampo,https://www.compraonline.alcampo.es/products/casa-tarradellas-pate-de-higado-de-cerdo-a-las-finas-hierbas-frasco-de-125-g/a3605857-ce29-4f32-ba3f-6361afb47d84,https://www.compraonline.alcampo.es/images-v3/37ea0506-72ec-4543-93c8-a77bb916ec12/e1775308-49e0-43ef-8890-6057e810c7fb/300x300.jpg
